ID	CITY	STATE	LAT_N	LONG_W
2087	Indianapolis	NY	68.478968	-95.456382
2088	Seattle	FL	46.39595	-111.302213
2089	Denver	TX	49.14737	-119.74127
2090	Washington	FL	32.465842	-126.221641
2091	Boston	GA	79.701581	-105.476879
2092	El Paso	NY	55.948553	-86.695844
2093	Nashville	GA	75.331294	-82.910189
2094	Detroit	FL	49.240361	-114.304687
2095	Oklahoma City	IL	59.481959	-85.98664
2096	Las Vegas	NC	46.255876	-87.751685
2097	Portland	IL	49.51926	-105.957925
2098	Memphis	TX	61.356511	-104.328175
2099	Louisville	CA	54.853775	-89.754055
2100	Baltimore	IL	64.588016	-123.171945
2101	New York	MI	47.546243	-98.776434
2102	Los Angeles	CA	76.749958	-113.464346
2103	Chicago	IL	70.684218	-114.992306
2104	Houston	FL	68.062173	-123.807101
2105	Phoenix	MI	63.987111	-88.282468
2106	Philadelphia	FL	65.162217	-117.27725
2107	San Antonio	PA	31.054797	-83.472525
2108	San Diego	MI	62.660087	-86.783116
2109	Dallas	PA	74.215259	-103.538339
2110	San Jose	FL	69.66111	-89.567113
2111	Austin	MI	42.311835	-107.834014
2112	Jacksonville	NC	63.98089	-107.025606
2113	Fort Worth	GA	54.64252	-119.764447
2114	Columbus	MI	54.02634	-110.508926
2115	Charlotte	FL	60.568168	-85.288868
2116	San Francisco	CA	62.686753	-106.08704
2117	Indianapolis	NY	28.126945	-100.253422
2118	Seattle	NY	66.018	-94.103464
2119	Denver	FL	49.118195	-125.820504
2120	Washington	NY	31.17578	-99.90807
2121	Boston	MI	32.266475	-108.91791
2122	El Paso	NY	55.922497	-118.807277
2123	Nashville	OH	46.932735	-117.052362
2124	Detroit	NC	48.333019	-116.381203
2125	Oklahoma City	NY	75.735344	-105.879706
2126	Las Vegas	MI	51.898008	-121.861227
2127	Portland	OH	27.619525	-127.413675
2128	Memphis	OH	39.986464	-99.488417
2129	Louisville	IL	74.32189	-119.015246
2130	Baltimore	OH	44.290331	-118.344301
2131	New York	IL	28.6119	-85.473732
2132	Los Angeles	TX	31.06146	-107.523288
2133	Chicago	NC	45.779581	-74.578962
2134	Houston	FL	65.341726	-90.282759
2135	Phoenix	NC	75.844509	-102.655809
2136	Philadelphia	TX	47.997441	-113.355772
2137	San Antonio	PA	78.201449	-80.694459
2138	San Diego	FL	66.23087	-95.718355
2139	Dallas	OH	65.407933	-107.918568
2140	San Jose	TX	33.54997	-120.318654
2141	Austin	MI	53.758157	-107.427564
2142	Jacksonville	OH	44.716791	-81.7493
2143	Fort Worth	MI	24.071262	-119.075227
2144	Columbus	CA	62.966588	-100.467641
2145	Charlotte	MI	44.73286	-103.859518
2146	San Francisco	OH	46.316569	-85.457234
2147	Indianapolis	GA	79.230647	-73.522006
2148	Seattle	GA	34.417009	-78.055869
2149	Denver	CA	21.46103	-110.990022
2150	Washington	NC	37.796004	-72.363642
2151	Boston	IL	40.354081	-116.057364
2152	El Paso	MI	61.392768	-113.86751
2153	Nashville	IL	63.022931	-112.77385
2154	Detroit	GA	38.404524	-116.875153
2155	Oklahoma City	CA	78.278281	-128.573776
2156	Las Vegas	NC	44.27495	-72.740426
2157	Portland	NY	69.207449	-107.379975
2158	Memphis	OH	22.385449	-100.947252
2159	Louisville	IL	60.47438	-124.555366
2160	Baltimore	FL	65.965343	-85.933827
2161	New York	GA	39.292938	-107.483648
2162	Los Angeles	GA	64.326393	-81.863732
2163	Chicago	IL	42.921671	-110.594858
2164	Houston	NC	48.14016	-85.403404
2165	Phoenix	FL	70.151071	-96.994574
2166	Philadelphia	IL	35.553832	-99.669926
2167	San Antonio	PA	48.808881	-120.764456
2168	San Diego	FL	66.256572	-83.119746
2169	Dallas	TX	55.058167	-71.234239
2170	San Jose	GA	65.206896	-84.849461
2171	Austin	IL	67.044545	-94.090586
2172	Jacksonville	CA	65.470175	-128.762085
2173	Fort Worth	NY	36.445226	-96.404865
2174	Columbus	GA	54.283697	-74.257761
2175	Charlotte	MI	76.501469	-115.420282
2176	San Francisco	NY	57.545274	-88.751742
2177	Indianapolis	NC	53.615508	-94.770699
2178	Seattle	TX	52.016397	-103.130848
2179	Denver	IL	67.817985	-82.122567
2180	Washington	FL	34.276966	-98.189305
2181	Boston	NY	21.684367	-123.354287
2182	El Paso	IL	79.786984	-89.787418
2183	Nashville	GA	72.457794	-78.903131
2184	Detroit	OH	61.96173	-124.649626
2185	Oklahoma City	IL	33.293932	-98.153422
2186	Las Vegas	PA	24.918833	-99.464347
2187	Portland	GA	65.52162	-116.093828
2188	Memphis	OH	71.471707	-115.206991
2189	Louisville	IL	33.212652	-70.1128
2190	Baltimore	PA	66.209688	-102.358027
2191	New York	TX	70.307246	-93.23504
2192	Los Angeles	FL	24.333687	-86.979944
2193	Chicago	FL	41.462877	-74.490956
2194	Houston	GA	34.542842	-73.159851
2195	Phoenix	IL	68.306876	-91.676574
2196	Philadelphia	PA	78.418881	-104.803873
2197	San Antonio	NC	28.644696	-91.393179
2198	San Diego	GA	30.115154	-110.41479
2199	Dallas	FL	71.55103	-128.085119
2200	San Jose	OH	62.803585	-90.962836
2201	Austin	GA	59.605602	-79.212451
2202	Jacksonville	PA	69.271729	-72.877031
2203	Fort Worth	TX	27.702391	-108.382815
2204	Columbus	GA	70.143358	-88.78077
2205	Charlotte	NC	33.987389	-82.199764
2206	San Francisco	GA	60.613105	-100.553859
2207	Indianapolis	CA	50.314045	-112.021374
2208	Seattle	FL	27.227044	-71.505606
2209	Denver	MI	28.771907	-128.742749
2210	Washington	FL	74.038966	-121.826297
2211	Boston	FL	59.341635	-127.229424
2212	El Paso	NY	73.972126	-76.660289
2213	Nashville	PA	29.494245	-74.140333
2214	Detroit	IL	59.929821	-112.222355
2215	Oklahoma City	NC	48.251798	-107.29052
2216	Las Vegas	MI	61.518993	-79.08289
2217	Portland	PA	35.550713	-117.541633
2218	Memphis	GA	38.340731	-122.049644
2219	Louisville	MI	53.954537	-95.331069
2220	Baltimore	PA	74.570157	-73.33259
2221	New York	CA	34.931873	-125.153824
2222	Los Angeles	FL	59.436407	-109.322516
2223	Chicago	NY	26.484508	-90.422337
2224	Houston	PA	57.737427	-87.919042
2225	Phoenix	PA	23.817255	-118.879828
2226	Philadelphia	FL	71.546122	-88.752981
2227	San Antonio	PA	43.574334	-111.890158
2228	San Diego	NY	31.253881	-119.478935
2229	Dallas	IL	31.890429	-104.178182
2230	San Jose	FL	50.076595	-106.876274
2231	Austin	IL	40.695587	-77.339204
2232	Jacksonville	OH	67.069241	-126.525694
2233	Fort Worth	PA	47.234602	-124.728264
2234	Columbus	NY	79.007593	-82.538126
2235	Charlotte	GA	69.669612	-72.107091
2236	San Francisco	MI	46.688903	-81.403467
2237	Indianapolis	CA	46.529897	-94.817793
2238	Seattle	FL	24.844372	-109.353642
2239	Denver	CA	49.744946	-92.851859
2240	Washington	IL	76.149501	-77.244474
2241	Boston	NC	47.000645	-71.399404
2242	El Paso	MI	60.709677	-116.274645
2243	Nashville	PA	37.74735	-103.569529
2244	Detroit	MI	75.499849	-120.829847
2245	Oklahoma City	TX	54.188782	-99.821704
2246	Las Vegas	GA	30.385195	-70.137623
2247	Portland	GA	52.206953	-71.346773
2248	Memphis	MI	59.064181	-77.452581
2249	Louisville	PA	45.64451	-87.288253
2250	Baltimore	PA	24.07706	-92.969762
2251	New York	OH	23.567236	-116.028796
2252	Los Angeles	MI	23.22469	-89.166656
2253	Chicago	MI	70.349414	-70.623979
2254	Houston	GA	73.120515	-123.90124
2255	Phoenix	PA	44.627551	-77.348539
2256	Philadelphia	FL	67.34068	-101.590572
2257	San Antonio	NY	64.940907	-85.512815
2258	San Diego	FL	61.513081	-107.437838
2259	Dallas	OH	29.868152	-76.694742
2260	San Jose	OH	26.775724	-80.953052
2261	Austin	NY	20.240224	-122.975287
2262	Jacksonville	IL	27.948985	-106.254663
2263	Fort Worth	NY	59.585777	-114.586615
2264	Columbus	FL	29.614155	-127.376594
2265	Charlotte	OH	23.176019	-83.835236
2266	San Francisco	NC	70.654176	-109.319331
2267	Indianapolis	IL	34.234092	-124.393058
2268	Seattle	CA	59.388743	-88.127295
2269	Denver	NY	22.684658	-110.154422
2270	Washington	MI	78.609038	-72.153608
2271	Boston	FL	65.491656	-95.337511
2272	El Paso	FL	44.653937	-86.881798
2273	Nashville	NY	48.370769	-119.67585
2274	Detroit	NY	69.465206	-115.984923
2275	Oklahoma City	IL	20.645237	-108.985355
2276	Las Vegas	IL	64.79732	-103.91609
2277	Portland	NC	60.108342	-73.931891
2278	Memphis	NY	44.132164	-89.516366
2279	Louisville	IL	28.344184	-111.607137
2280	Baltimore	PA	25.219162	-118.063552
2281	New York	NY	32.79526	-70.587146
2282	Los Angeles	FL	21.791591	-126.708637
2283	Chicago	NY	26.910948	-120.970355
2284	Houston	NC	68.186759	-120.1053
2285	Phoenix	OH	57.49714	-81.101892
2286	Philadelphia	OH	52.621456	-79.564916
2287	San Antonio	GA	59.299929	-98.017909
2288	San Diego	TX	50.888883	-92.894219
2289	Dallas	GA	72.770693	-80.97608
2290	San Jose	PA	51.069175	-84.469148
2291	Austin	CA	33.317836	-87.640793
2292	Jacksonville	MI	75.083846	-81.264951
2293	Fort Worth	PA	28.334767	-119.837985
2294	Columbus	IL	52.189661	-106.778625
2295	Charlotte	FL	46.210004	-89.442192
2296	San Francisco	OH	32.564404	-120.575835
2297	Indianapolis	OH	28.284214	-125.670797
2298	Seattle	OH	31.420748	-100.503011
2299	Denver	TX	23.371109	-83.237438
2300	Washington	MI	59.169027	-108.718674
2301	Boston	PA	74.149971	-76.640306
2302	El Paso	FL	24.538613	-88.642897
2303	Nashville	GA	66.349422	-115.687841
2304	Detroit	PA	31.519251	-115.013556
2305	Oklahoma City	IL	77.546182	-88.225787
2306	Las Vegas	OH	29.672792	-127.666021
2307	Portland	TX	31.009377	-103.71069
2308	Memphis	NY	28.984085	-109.604541
2309	Louisville	GA	64.622598	-74.397468
2310	Baltimore	OH	43.036242	-119.514178
2311	New York	NC	27.903188	-121.274208
2312	Los Angeles	MI	66.845817	-91.948797
2313	Chicago	MI	69.853544	-109.748736
2314	Houston	GA	64.22654	-71.851556
2315	Phoenix	TX	72.411273	-127.103295
2316	Philadelphia	TX	53.311908	-106.583476
2317	San Antonio	FL	44.240875	-96.285614
2318	San Diego	CA	35.432509	-98.683521
2319	Dallas	NC	78.262803	-96.793201
2320	San Jose	FL	64.766469	-128.997035
2321	Austin	CA	63.380454	-116.05314
2322	Jacksonville	FL	52.134579	-84.376609
2323	Fort Worth	NY	29.384865	-77.202301
2324	Columbus	TX	72.414711	-115.640543
2325	Charlotte	TX	29.896665	-128.250546
2326	San Francisco	TX	43.324882	-126.160155
2327	Indianapolis	FL	26.025901	-94.441887
2328	Seattle	MI	39.761621	-114.791475
2329	Denver	OH	57.683794	-85.873829
2330	Washington	PA	76.241988	-115.487175
2331	Boston	OH	20.378081	-74.084371
2332	El Paso	FL	64.58179	-116.265127
2333	Nashville	OH	75.708085	-127.294093
2334	Detroit	NY	44.568262	-98.362736
2335	Oklahoma City	IL	41.937222	-86.688651
2336	Las Vegas	OH	27.849381	-95.428579
2337	Portland	FL	68.741512	-124.962599
2338	Memphis	TX	55.65414	-117.484922
2339	Louisville	FL	25.417585	-86.081178
2340	Baltimore	OH	74.384543	-91.202825
2341	New York	TX	24.242721	-81.796784
2342	Los Angeles	IL	78.687376	-76.268071
2343	Chicago	PA	78.875696	-102.788763
2344	Houston	GA	66.647594	-77.471543
2345	Phoenix	NY	38.708595	-85.187613
2346	Philadelphia	GA	65.547695	-111.089325
2347	San Antonio	IL	47.356402	-98.650266
2348	San Diego	NY	71.607651	-116.733364
2349	Dallas	CA	79.326664	-114.350816
2350	San Jose	FL	67.274595	-112.050586
2351	Austin	CA	51.243376	-73.906322
2352	Jacksonville	OH	21.451238	-122.102881
2353	Fort Worth	PA	44.864817	-98.330959
2354	Columbus	OH	43.657007	-99.854252
2355	Charlotte	NC	67.355989	-94.040646
2356	San Francisco	FL	22.568227	-108.35079
2357	Indianapolis	NY	66.892079	-110.917298
2358	Seattle	FL	73.300504	-126.845713
2359	Denver	OH	67.139713	-100.952193
2360	Washington	NC	55.15483	-122.304871
2361	Boston	CA	61.988466	-128.182212
2362	El Paso	CA	36.401452	-119.972276
2363	Nashville	CA	66.213658	-102.337634
2364	Detroit	GA	48.769418	-90.590697
2365	Oklahoma City	FL	23.090406	-128.825597
2366	Las Vegas	GA	72.528426	-71.95974
2367	Portland	IL	35.765737	-107.603342
2368	Memphis	TX	26.613191	-87.160744
2369	Louisville	TX	38.93463	-81.495352
2370	Baltimore	FL	56.516185	-127.528093
2371	New York	NY	73.098168	-83.797682
2372	Los Angeles	FL	63.33668	-118.48632
2373	Chicago	GA	42.257317	-87.41969
2374	Houston	PA	72.233125	-121.356425
2375	Phoenix	NY	70.534285	-117.150034
2376	Philadelphia	IL	61.841066	-82.702667
2377	San Antonio	GA	20.28944	-78.060024
2378	San Diego	NY	38.431392	-75.562899
2379	Dallas	FL	28.984529	-125.480923
2380	San Jose	MI	55.854948	-76.014893
2381	Austin	FL	45.485376	-112.283153
2382	Jacksonville	NY	69.628775	-113.71433
2383	Fort Worth	FL	63.582088	-74.515236
2384	Columbus	IL	27.767158	-127.405268
2385	Charlotte	FL	55.440631	-103.239038
2386	San Francisco	NY	73.424344	-112.213593
2387	Indianapolis	TX	79.301461	-108.898848
2388	Seattle	NY	56.210315	-123.540253
2389	Denver	MI	41.556846	-81.892561
2390	Washington	OH	78.432947	-71.719858
2391	Boston	NY	38.300871	-75.265529
2392	El Paso	CA	40.904722	-120.979399
2393	Nashville	MI	60.334087	-117.753277
2394	Detroit	TX	38.414817	-105.660208
2395	Oklahoma City	NC	28.899342	-75.307937
2396	Las Vegas	MI	45.046102	-109.797525
2397	Portland	OH	34.970092	-117.287185
2398	Memphis	TX	71.219187	-92.669878
2399	Louisville	TX	51.432528	-88.26376
2400	Baltimore	PA	56.61463	-93.192867
2401	New York	OH	77.717417	-87.70299
2402	Los Angeles	MI	45.053455	-107.679352
2403	Chicago	IL	70.609452	-128.321431
2404	Houston	MI	47.378617	-73.353175
2405	Phoenix	PA	20.670789	-126.510226
2406	Philadelphia	FL	67.701124	-87.177685
2407	San Antonio	OH	77.728097	-86.566846
2408	San Diego	FL	61.207767	-99.758631
2409	Dallas	PA	25.760522	-125.71035
2410	San Jose	IL	59.712366	-113.206026
2411	Austin	GA	21.587603	-95.050674
2412	Jacksonville	TX	21.64593	-124.673687
2413	Fort Worth	FL	30.80375	-100.381818
2414	Columbus	FL	60.199568	-93.048284
2415	Charlotte	GA	63.911639	-102.661345
2416	San Francisco	GA	70.476019	-70.316667
2417	Indianapolis	NY	23.863298	-76.876552
2418	Seattle	FL	62.561518	-77.074737
2419	Denver	PA	45.212071	-77.062267
2420	Washington	PA	24.98826	-93.971672
2421	Boston	NC	57.206626	-121.72344
2422	El Paso	GA	36.201756	-125.689957
2423	Nashville	NC	25.995968	-107.357264
2424	Detroit	MI	43.19649	-87.124363
2425	Oklahoma City	PA	73.617326	-117.155545
2426	Las Vegas	OH	24.660689	-102.092324
2427	Portland	OH	64.788333	-125.659161
2428	Memphis	MI	56.052728	-90.203159
2429	Louisville	FL	37.491721	-79.467644
2430	Baltimore	MI	39.256146	-105.315657
2431	New York	NY	78.10471	-107.472865
2432	Los Angeles	CA	70.925833	-96.913902
2433	Chicago	GA	23.531418	-96.261833
2434	Houston	TX	60.256904	-86.123403
2435	Phoenix	GA	36.504606	-95.863032
2436	Philadelphia	OH	47.439742	-110.631325
2437	San Antonio	PA	28.394131	-127.645045
2438	San Diego	GA	67.815583	-100.640275
2439	Dallas	NY	42.142099	-98.254061
2440	San Jose	TX	28.193549	-116.434534
2441	Austin	FL	26.129078	-119.385648
2442	Jacksonville	MI	31.683509	-122.532332
2443	Fort Worth	CA	55.624348	-73.963972
2444	Columbus	FL	60.504911	-126.741313
2445	Charlotte	OH	56.394991	-95.77902
2446	San Francisco	GA	76.206212	-124.943003
2447	Indianapolis	FL	38.398656	-91.549552
2448	Seattle	TX	75.735808	-122.855047
2449	Denver	TX	59.071988	-109.247828
2450	Washington	FL	36.174813	-109.311102
2451	Boston	NC	46.897063	-72.966091
2452	El Paso	NY	55.165989	-119.896399
2453	Nashville	NY	66.940803	-89.608624
2454	Detroit	NY	32.750932	-93.717666
2455	Oklahoma City	IL	63.968509	-92.707309
2456	Las Vegas	OH	37.00581	-74.565325
2457	Portland	NC	40.32693	-101.628406
2458	Memphis	FL	30.179101	-123.551037
2459	Louisville	PA	46.782511	-111.164178
2460	Baltimore	MI	36.9201	-117.541924
2461	New York	IL	61.957229	-115.520339
2462	Los Angeles	CA	59.270095	-128.58576
2463	Chicago	IL	34.228056	-71.087386
2464	Houston	TX	49.294284	-86.565774
2465	Phoenix	MI	44.000068	-82.933668
2466	Philadelphia	TX	37.90312	-119.854351
2467	San Antonio	NY	50.90945	-72.704856
2468	San Diego	FL	27.073695	-108.557491
2469	Dallas	GA	30.030898	-109.970316
2470	San Jose	IL	27.765854	-98.381897
2471	Austin	OH	62.792572	-123.946148
2472	Jacksonville	NC	70.100713	-108.123616
2473	Fort Worth	MI	42.379654	-75.310893
2474	Columbus	IL	40.580758	-113.496605
2475	Charlotte	IL	39.368343	-103.30382
2476	San Francisco	NY	64.108368	-123.553679
2477	Indianapolis	IL	45.662834	-98.189831
2478	Seattle	NC	27.898787	-100.433857
2479	Denver	NC	60.003559	-127.210076
2480	Washington	IL	56.658429	-84.133283
2481	Boston	FL	67.878526	-86.390391
2482	El Paso	IL	29.318318	-117.00887
2483	Nashville	NY	38.39985	-111.45179
2484	Detroit	NY	70.922884	-95.877456
2485	Oklahoma City	OH	38.003312	-76.858123
2486	Las Vegas	MI	70.170417	-90.825709
2487	Portland	NY	69.681393	-116.183498
2488	Memphis	CA	63.759414	-91.373906
2489	Louisville	IL	51.402211	-95.271178
2490	Baltimore	PA	29.577504	-126.083209
2491	New York	PA	37.641748	-124.564612
2492	Los Angeles	IL	66.008671	-98.973631
2493	Chicago	MI	28.737924	-127.360137
2494	Houston	NC	77.576026	-75.602697
2495	Phoenix	MI	31.824493	-78.222096
2496	Philadelphia	NY	69.525293	-118.383814
2497	San Antonio	MI	54.853127	-128.98683
2498	San Diego	TX	34.597726	-126.987221
2499	Dallas	MI	45.690702	-118.704835
2500	San Jose	CA	50.925535	-91.969211
2501	Austin	NY	72.809445	-115.167726
2502	Jacksonville	GA	45.167508	-116.585898
2503	Fort Worth	IL	66.622444	-112.597716
2504	Columbus	NC	57.512712	-109.979032
2505	Charlotte	GA	31.802191	-93.145405
2506	San Francisco	NC	22.267822	-108.015054
2507	Indianapolis	NY	46.233135	-87.417503
2508	Seattle	MI	52.263259	-90.997154
2509	Denver	PA	28.164241	-70.319871
2510	Washington	NY	21.609225	-90.484114
2511	Boston	CA	26.470067	-70.217936
2512	El Paso	GA	31.637573	-96.380507
2513	Nashville	NY	77.753093	-117.467058
2514	Detroit	CA	66.579267	-79.912826
2515	Oklahoma City	FL	68.911074	-91.65548
2516	Las Vegas	NY	39.047734	-85.733594
2517	Portland	IL	79.755565	-70.616313
2518	Memphis	GA	23.390989	-105.737034
2519	Louisville	TX	27.623672	-98.321424
2520	Baltimore	GA	72.546576	-109.830793
2521	New York	GA	52.833276	-125.90976
2522	Los Angeles	GA	68.038462	-125.969321
2523	Chicago	FL	53.067577	-103.951483
2524	Houston	IL	30.015585	-84.513479
2525	Phoenix	GA	28.675265	-84.573603
2526	Philadelphia	IL	30.650711	-107.292512
2527	San Antonio	MI	77.604443	-88.825788
2528	San Diego	NC	36.788144	-110.530758
2529	Dallas	OH	45.063349	-77.759949
2530	San Jose	OH	40.265576	-103.521917
2531	Austin	IL	76.449024	-106.687763
2532	Jacksonville	MI	76.920817	-126.178232
2533	Fort Worth	NC	54.81683	-72.460477
2534	Columbus	FL	43.981333	-111.367686
2535	Charlotte	PA	34.843345	-94.307198
2536	San Francisco	CA	42.83617	-88.58271
2537	Indianapolis	OH	71.72716	-113.781275
2538	Seattle	FL	62.102545	-86.137835
2539	Denver	MI	35.572738	-72.155618
2540	Washington	CA	32.540156	-82.475583
2541	Boston	OH	33.290825	-78.407506
2542	El Paso	NC	25.73702	-87.415344
2543	Nashville	MI	30.425805	-102.240023
2544	Detroit	GA	72.178931	-106.49419
2545	Oklahoma City	OH	42.342236	-103.290327
2546	Las Vegas	PA	32.652989	-118.626426
2547	Portland	TX	75.634467	-91.917267
2548	Memphis	IL	79.237413	-78.930477
2549	Louisville	GA	47.88694	-101.369658
2550	Baltimore	IL	27.402161	-111.428118
2551	New York	CA	39.168478	-76.558706
2552	Los Angeles	NC	57.036213	-82.596083
2553	Chicago	MI	67.437308	-108.096344
2554	Houston	OH	27.097591	-117.956666
2555	Phoenix	PA	69.937009	-88.028034
2556	Philadelphia	GA	51.132715	-72.328864
2557	San Antonio	TX	42.431622	-99.355696
2558	San Diego	CA	51.407092	-77.424583
2559	Dallas	NC	22.027139	-87.97579
2560	San Jose	CA	75.23049	-98.242718
2561	Austin	IL	72.038907	-126.553354
2562	Jacksonville	FL	52.022829	-129.802877
2563	Fort Worth	MI	21.174952	-117.401012
2564	Columbus	FL	79.494148	-103.371762
2565	Charlotte	IL	49.043888	-87.796155
2566	San Francisco	IL	21.0574	-110.782375
2567	Indianapolis	OH	71.696808	-72.600016
2568	Seattle	TX	32.94963	-101.452292
2569	Denver	TX	40.962523	-89.902918
2570	Washington	MI	57.996839	-82.562529
2571	Boston	IL	36.021589	-80.620009
2572	El Paso	FL	32.17317	-124.783794
2573	Nashville	IL	70.902521	-128.348697
2574	Detroit	IL	64.681133	-106.096875
2575	Oklahoma City	OH	20.332146	-98.592061
2576	Las Vegas	NC	54.322368	-88.556104
2577	Portland	NY	62.146106	-128.067812
2578	Memphis	CA	76.142057	-90.050656
2579	Louisville	PA	62.13751	-87.64687
2580	Baltimore	OH	77.32366	-125.717213
2581	New York	TX	51.620277	-117.582843
2582	Los Angeles	MI	20.832362	-75.907517
2583	Chicago	NC	31.642841	-98.57067
2584	Houston	CA	72.450499	-119.438115
2585	Phoenix	IL	59.602951	-109.099801
2586	Philadelphia	MI	37.85062	-87.329312
2587	San Antonio	GA	57.979442	-120.89378
2588	San Diego	NC	28.326044	-105.210097
2589	Dallas	NY	58.963675	-105.351366
2590	San Jose	CA	20.954474	-90.162196
2591	Austin	GA	71.064187	-78.108906
2592	Jacksonville	GA	22.346726	-124.749076
2593	Fort Worth	FL	45.074183	-75.558758
2594	Columbus	NY	39.924874	-108.180581
2595	Charlotte	CA	78.126357	-108.802795
2596	San Francisco	NC	48.580521	-114.474368
2597	Indianapolis	GA	73.487372	-118.068722
2598	Seattle	OH	26.986165	-102.923587
2599	Denver	NC	71.313914	-76.506877
2600	Washington	GA	62.80769	-122.60042
2601	Boston	IL	42.295218	-119.94922
2602	El Paso	OH	33.403943	-93.32768
2603	Nashville	NY	21.786424	-89.113957
2604	Detroit	IL	34.054745	-90.887023
2605	Oklahoma City	GA	29.682176	-81.630464
2606	Las Vegas	PA	49.646199	-91.429698
2607	Portland	MI	39.774071	-77.43549
2608	Memphis	MI	61.687999	-103.916534
2609	Louisville	FL	73.880581	-110.034613
2610	Baltimore	PA	69.244867	-73.939584
2611	New York	PA	42.46911	-121.066267
2612	Los Angeles	MI	46.500467	-76.52407
2613	Chicago	NC	51.59707	-96.490625
2614	Houston	PA	33.242631	-104.883624
